student_id,gender,school_type,parent_edu,commute_min,prior_gpa,attendance_pct,quiz_avg,assign_avg,midterm,study_hours_wk,on_time_submit_pct,lms_logins_wk,forum_posts,final_score,grade_band,passed
STU_00241,F,Public,Master,12,1.49,58.1,43.2,58.8,77.5,12.7,46.0,2,0,71.3,B,1
STU_00242,F,Public,PhD,60,2.44,91.7,44.8,60.7,76.1,3.7,100.0,4,0,80.9,A,1
STU_00243,M,Public,Master,96,1.59,100.0,61.9,36.2,73.7,3.3,34.5,3,1,55.5,D,0
STU_00244,M,Public,Bachelor,86,1.06,70.6,45.0,56.4,50.0,1.0,62.5,8,0,55.3,D,0
STU_00245,F,Charter,High School,64,2.69,61.1,92.7,61.3,47.2,14.7,69.4,3,0,86.8,A,1
STU_00246,M,Public,Bachelor,67,2.95,52.4,63.0,89.2,80.5,24.0,48.5,5,1,100.0,A,1
STU_00247,F,Private,High School,10,2.34,73.0,48.3,90.1,24.8,1.0,100.0,9,0,69.0,C,1
STU_00248,F,Charter,Master,5,3.44,100.0,65.5,51.2,99.4,14.5,100.0,9,1,100.0,A,1
STU_00249,F,Public,High School,30,2.21,83.2,67.6,60.8,41.7,2.7,70.1,19,0,90.5,A,1
STU_00250,M,Private,Master,20,1.57,58.8,62.6,52.1,25.9,40.0,100.0,13,1,89.3,A,1
STU_00251,M,Public,High School,5,3.52,75.5,54.6,77.5,56.5,3.7,48.8,23,3,79.8,B,1
STU_00252,F,Public,Master,33,3.35,63.6,76.6,66.8,85.0,11.5,92.2,4,1,100.0,A,1
STU_00253,M,Public,High School,24,3.0,82.3,60.9,83.2,93.8,23.3,24.1,12,0,100.0,A,1
STU_00254,M,Charter,Bachelor,59,3.32,50.2,69.9,63.2,100.0,18.6,44.4,12,2,100.0,A,1
STU_00255,F,Public,Bachelor,28,3.47,85.5,69.8,90.9,73.3,12.5,47.6,14,0,100.0,A,1
STU_00256,F,Public,High School,25,1.11,69.6,58.6,48.8,20.0,19.4,73.3,4,0,70.2,B,1
STU_00257,F,Public,PhD,17,3.64,100.0,90.4,86.9,80.8,40.0,69.9,15,0,100.0,A,1
STU_00258,F,Charter,Bachelor,18,2.26,83.4,63.4,41.6,67.1,1.0,76.3,0,0,75.9,B,1
STU_00259,M,Public,Bachelor,92,2.57,93.0,94.7,63.1,97.9,1.1,65.9,6,3,90.0,A,1
STU_00260,F,Private,Master,5,2.47,88.2,93.8,75.2,79.8,21.4,56.7,22,3,100.0,A,1
STU_00261,F,Private,Master,17,1.0,72.8,60.3,54.9,20.0,1.0,44.1,5,0,38.6,F,0
STU_00262,M,Private,Bachelor,31,2.87,87.0,86.4,46.7,35.7,26.2,86.5,2,0,100.0,A,1
STU_00263,F,Charter,PhD,17,2.1,77.5,39.9,65.9,77.4,3.9,87.0,7,0,88.2,A,1
STU_00264,F,Private,High School,9,2.63,54.5,65.5,25.0,36.9,3.3,41.9,11,2,69.9,C,1
STU_00265,F,Public,High School,10,1.77,82.1,30.7,27.3,85.9,2.5,93.3,3,0,76.8,B,1
STU_00266,F,Public,Bachelor,7,3.74,76.4,77.2,73.0,94.2,32.4,50.4,6,1,100.0,A,1
STU_00267,F,Public,High School,12,1.32,100.0,44.8,33.1,37.3,12.7,40.7,5,0,60.2,C,1
STU_00268,M,Public,Bachelor,61,3.87,66.1,78.5,78.2,76.0,4.6,98.9,6,1,100.0,A,1
STU_00269,M,Public,High School,21,1.09,44.9,41.2,25.0,20.0,40.0,22.6,0,1,57.1,D,0
STU_00270,F,Public,Bachelor,8,2.83,91.0,65.1,100.0,63.2,3.9,64.7,4,1,100.0,A,1
STU_00271,F,Public,Master,14,3.15,34.7,80.4,57.4,54.9,10.0,77.0,7,0,97.2,A,1
STU_00272,F,Charter,Bachelor,5,2.76,93.0,51.5,89.9,66.1,3.9,100.0,5,1,99.9,A,1
STU_00273,F,Public,PhD,70,2.67,93.1,67.8,68.4,52.6,4.4,73.1,9,1,93.1,A,1
STU_00274,F,Charter,Master,15,1.0,63.0,57.9,52.3,51.5,1.0,55.1,12,4,56.8,D,0
STU_00275,F,Public,High School,117,2.51,70.3,56.8,60.1,82.9,13.0,55.1,3,4,76.1,B,1
STU_00276,F,Private,High School,12,1.22,50.8,30.0,70.5,20.6,5.3,79.6,0,0,40.2,F,0
STU_00277,F,Private,High School,54,2.02,59.7,62.0,72.8,35.1,11.7,77.5,0,2,73.2,B,1
STU_00278,F,Public,Master,8,2.12,77.4,78.3,60.7,88.6,4.5,70.1,12,2,75.1,B,1
STU_00279,F,Public,High School,5,3.31,88.9,82.1,74.8,93.2,26.3,95.7,7,0,100.0,A,1
STU_00280,F,Public,High School,5,1.17,63.3,38.9,77.7,20.0,5.1,51.5,9,1,62.6,C,1
STU_00281,M,Public,PhD,27,1.0,60.9,40.5,51.9,29.4,34.3,57.7,18,0,65.0,C,1
STU_00282,M,Charter,Bachelor,11,3.26,81.7,62.0,71.0,100.0,23.8,89.1,13,4,100.0,A,1
STU_00283,M,Private,High School,17,3.46,92.5,47.0,55.0,94.8,12.4,64.6,5,1,88.5,A,1
STU_00284,F,Public,High School,51,3.13,79.1,100.0,72.9,61.3,40.0,65.1,7,1,94.5,A,1
STU_00285,M,Public,Master,8,2.69,83.4,71.3,67.8,64.2,3.7,92.2,10,0,88.2,A,1
STU_00286,M,Public,Master,11,3.04,73.4,88.1,90.3,45.2,12.1,74.4,6,1,100.0,A,1
STU_00287,F,Public,High School,55,2.75,42.5,65.4,75.7,84.2,15.1,98.1,1,1,96.6,A,1
STU_00288,M,Private,Bachelor,20,3.55,94.7,48.7,84.6,77.2,4.2,93.4,3,2,100.0,A,1
STU_00289,F,Public,Master,52,3.03,35.3,83.8,92.1,48.1,10.3,33.3,3,4,89.2,A,1
STU_00290,M,Public,Master,14,1.31,52.4,83.7,35.9,30.0,1.0,47.5,0,2,56.9,D,0
STU_00291,M,Public,Master,15,2.25,77.1,42.6,73.5,47.1,12.9,60.1,6,1,66.3,C,1
STU_00292,F,Public,Bachelor,5,3.77,68.1,46.4,48.8,92.8,5.8,65.6,6,1,92.3,A,1
STU_00293,M,Private,PhD,74,1.88,73.7,63.6,27.7,55.9,16.6,54.0,26,0,78.8,B,1
STU_00294,M,Public,High School,68,2.79,100.0,100.0,57.0,51.8,11.9,91.5,9,2,100.0,A,1
STU_00295,F,Charter,High School,120,1.81,43.5,59.9,52.9,42.2,1.0,100.0,11,0,60.4,C,1
STU_00296,F,Charter,Bachelor,15,3.45,82.6,58.9,41.4,81.5,14.3,100.0,28,0,100.0,A,1
STU_00297,M,Public,Bachelor,51,1.54,41.3,82.0,41.4,37.5,1.0,64.8,11,0,50.7,D,0
STU_00298,F,Public,Master,16,2.18,68.7,58.0,54.1,83.5,1.0,68.7,3,1,72.7,B,1
STU_00299,M,Private,High School,18,1.0,56.0,39.7,36.9,24.8,1.0,83.8,4,0,59.1,D,0
STU_00300,M,Charter,Master,53,1.0,42.1,61.4,69.6,32.3,1.2,84.5,0,0,64.4,C,1
STU_00301,F,Private,High School,5,3.91,100.0,98.6,91.8,71.5,6.1,100.0,13,0,100.0,A,1
STU_00302,F,Public,Bachelor,7,3.01,82.2,38.5,65.2,78.5,20.1,57.5,10,1,81.7,A,1
STU_00303,F,Charter,High School,11,1.64,96.1,66.2,67.2,70.7,1.0,55.1,2,0,70.7,B,1
STU_00304,F,Public,Bachelor,46,1.63,56.9,34.7,60.9,31.7,1.0,74.9,0,0,45.1,F,0
STU_00305,F,Private,Bachelor,13,2.46,94.1,44.8,34.5,63.9,1.0,80.9,11,0,79.8,B,1
STU_00306,F,Charter,High School,13,3.18,86.2,87.0,92.3,81.1,12.0,89.8,1,4,100.0,A,1
STU_00307,M,Public,High School,120,1.0,45.2,45.9,62.3,48.9,5.8,63.0,13,0,48.6,F,0
STU_00308,F,Charter,Bachelor,14,2.43,55.5,47.6,55.1,70.7,2.3,58.1,9,0,68.3,C,1
STU_00309,M,Public,Master,8,1.51,51.3,73.5,92.5,63.6,1.0,53.0,3,0,70.0,B,1
STU_00310,M,Charter,High School,29,3.56,84.0,87.3,62.2,58.1,21.3,68.2,8,3,100.0,A,1
STU_00311,M,Public,High School,48,1.0,73.2,50.9,36.0,24.6,22.4,65.4,4,0,64.9,C,1
STU_00312,M,Charter,High School,5,1.74,98.9,46.6,73.0,31.4,2.5,51.5,10,1,75.8,B,1
STU_00313,F,Public,PhD,28,1.22,52.8,41.6,42.6,35.8,3.1,56.6,5,0,61.5,C,1
STU_00314,F,Private,High School,5,2.61,84.0,35.2,74.1,78.8,1.2,77.5,6,3,89.7,A,1
STU_00315,F,Public,High School,22,1.8,76.1,92.3,25.0,62.9,20.3,20.0,10,0,71.9,B,1
STU_00316,M,Public,Master,8,2.59,61.4,70.1,70.6,41.3,13.1,100.0,17,2,83.1,A,1
STU_00317,M,Public,Bachelor,10,3.71,93.4,56.1,76.8,43.0,4.6,83.8,5,1,100.0,A,1
STU_00318,M,Private,High School,18,1.87,66.6,100.0,75.9,36.2,8.8,40.9,5,0,71.7,B,1
STU_00319,M,Public,PhD,78,1.96,75.4,55.0,40.3,58.0,1.0,54.2,3,0,67.4,C,1
STU_00320,F,Public,Bachelor,37,3.19,80.1,85.9,83.4,47.6,18.4,81.4,8,1,100.0,A,1
STU_00321,F,Public,Bachelor,82,2.39,63.4,52.5,61.2,96.6,1.4,100.0,3,0,84.3,A,1
STU_00322,F,Charter,High School,32,2.7,82.9,64.8,75.5,77.6,8.2,57.1,17,1,100.0,A,1
STU_00323,M,Public,Master,5,3.9,90.9,77.1,74.6,69.2,19.0,37.7,6,3,100.0,A,1
STU_00324,F,Public,High School,9,3.51,98.9,84.9,69.8,100.0,5.5,76.8,27,0,100.0,A,1
STU_00325,F,Public,High School,70,2.32,68.2,85.8,61.2,45.3,1.0,65.7,1,0,75.5,B,1
STU_00326,F,Public,High School,30,3.17,74.0,64.0,69.3,70.6,19.0,62.1,9,3,100.0,A,1
STU_00327,F,Public,Master,119,3.51,57.8,72.6,38.6,52.4,19.0,97.7,8,2,100.0,A,1
STU_00328,M,Public,Bachelor,5,1.0,59.5,79.1,49.8,40.8,1.0,49.3,6,1,44.5,F,0
STU_00329,M,Charter,Bachelor,10,2.39,60.6,73.6,49.1,59.4,2.6,58.0,7,3,86.5,A,1
STU_00330,M,Private,High School,13,2.0,77.4,58.9,60.3,50.2,28.9,81.5,13,0,91.0,A,1
STU_00331,F,Public,Bachelor,11,3.96,94.1,100.0,100.0,53.3,16.8,80.9,5,0,100.0,A,1
STU_00332,M,Public,Master,8,3.21,96.3,66.8,93.0,60.3,11.3,64.1,8,1,100.0,A,1
STU_00333,M,Private,High School,17,3.34,99.3,64.2,80.6,54.8,6.3,46.9,3,0,100.0,A,1
STU_00334,M,Public,Master,30,2.81,87.1,73.9,39.3,64.0,6.4,95.0,3,2,81.7,A,1
STU_00335,M,Private,High School,11,3.67,79.0,78.7,60.4,74.5,8.5,91.2,7,3,90.8,A,1
STU_00336,F,Public,Master,5,1.05,41.9,42.0,43.3,45.9,32.4,54.1,10,2,58.1,D,0
STU_00337,F,Public,High School,36,2.26,82.2,69.2,79.4,39.8,1.1,92.2,0,0,83.5,A,1
STU_00338,M,Public,Bachelor,18,1.0,52.3,20.0,60.4,63.1,2.3,27.2,3,0,39.0,F,0
STU_00339,M,Charter,PhD,24,1.67,67.2,46.2,82.5,72.3,1.0,91.1,6,0,88.4,A,1
STU_00340,F,Public,PhD,18,3.41,76.3,46.6,82.2,100.0,11.5,85.2,17,3,100.0,A,1
STU_00341,M,Public,High School,66,1.0,52.6,26.6,64.0,32.0,17.7,56.1,4,2,61.6,C,1
STU_00342,M,Public,Bachelor,24,2.98,62.5,36.7,75.6,79.9,40.0,93.1,16,0,100.0,A,1
STU_00343,M,Private,High School,77,2.13,74.5,58.5,65.9,28.5,3.4,96.5,13,1,58.5,D,0
STU_00344,M,Charter,Master,21,1.82,68.9,46.9,29.2,52.6,1.0,57.4,0,1,50.3,D,0
STU_00345,F,Public,Bachelor,10,1.22,65.7,59.5,45.7,54.9,7.8,51.0,9,0,62.9,C,1
STU_00346,F,Public,High School,13,3.16,64.4,80.2,85.7,87.0,6.4,61.9,7,0,100.0,A,1
STU_00347,M,Charter,High School,22,2.08,90.8,86.4,88.7,52.9,1.0,58.8,9,0,90.7,A,1
STU_00348,M,Public,PhD,22,2.27,45.9,47.9,56.0,45.3,2.1,53.1,3,1,63.0,C,1
STU_00349,F,Public,Bachelor,34,1.56,100.0,59.8,74.4,42.0,1.0,100.0,8,2,69.5,C,1
STU_00350,F,Public,High School,7,1.0,68.8,44.5,41.7,66.8,21.4,67.7,2,0,74.6,B,1
STU_00351,F,Private,High School,32,2.29,62.1,70.4,56.4,29.0,5.0,89.0,16,0,80.6,A,1
STU_00352,F,Public,High School,45,2.21,45.8,67.1,25.0,31.6,17.3,44.3,14,0,60.5,C,1
STU_00353,M,Private,Bachelor,33,3.03,55.9,63.8,92.7,42.6,14.4,100.0,34,6,89.6,A,1
STU_00354,M,Public,PhD,19,2.73,79.2,65.9,73.0,90.7,3.3,60.3,8,0,81.3,A,1
STU_00355,F,Public,Master,120,2.46,66.8,36.4,52.5,47.8,5.9,93.8,7,0,85.8,A,1
STU_00356,M,Private,Bachelor,15,3.92,56.3,89.5,100.0,60.5,11.3,83.7,12,2,100.0,A,1
STU_00357,F,Public,Master,5,3.1,54.1,32.5,68.7,65.4,14.4,69.5,4,0,95.1,A,1
STU_00358,F,Public,Bachelor,51,1.0,57.0,59.3,76.9,47.9,26.9,83.1,7,0,76.0,B,1
STU_00359,F,Private,High School,7,1.4,62.3,26.0,30.5,20.0,1.0,68.6,11,1,47.4,F,0
STU_00360,M,Charter,PhD,37,2.43,88.0,78.6,85.9,35.0,6.0,98.3,5,0,89.3,A,1
STU_00361,F,Charter,High School,5,2.41,64.5,72.9,81.6,47.2,2.4,59.2,13,0,80.5,A,1
STU_00362,M,Charter,High School,5,1.0,100.0,37.7,50.1,47.3,16.4,51.2,25,0,52.1,D,0
STU_00363,F,Charter,PhD,5,1.96,76.5,20.8,53.1,35.1,14.4,40.2,6,0,85.9,A,1
STU_00364,F,Public,High School,14,3.24,90.0,80.7,57.4,71.4,23.2,70.1,7,2,100.0,A,1
STU_00365,M,Public,Master,5,1.0,89.9,21.3,71.6,55.3,13.3,54.0,5,0,45.9,F,0
STU_00366,F,Private,PhD,6,1.0,43.7,67.2,39.2,20.0,1.0,72.9,10,0,53.2,D,0
STU_00367,F,Public,Bachelor,43,2.89,65.6,41.7,27.3,49.9,4.9,71.3,19,2,78.9,B,1
STU_00368,M,Private,High School,44,1.0,64.1,20.5,72.9,39.3,1.0,76.3,3,2,51.9,D,0
STU_00369,M,Private,High School,51,3.28,98.7,66.4,77.5,61.6,21.8,79.0,9,1,100.0,A,1
STU_00370,M,Public,High School,55,3.19,76.9,42.1,67.0,57.3,25.0,99.1,10,2,79.6,B,1
STU_00371,M,Charter,Bachelor,16,1.56,72.9,50.7,50.8,66.2,4.8,69.7,4,1,56.2,D,0
STU_00372,M,Public,Master,60,3.19,93.5,36.4,100.0,76.7,40.0,57.3,21,2,100.0,A,1
STU_00373,F,Public,Bachelor,22,3.4,94.1,78.6,68.3,77.3,11.8,81.3,5,0,100.0,A,1
STU_00374,M,Charter,Bachelor,19,2.01,100.0,43.3,54.3,38.8,7.1,100.0,0,0,70.4,B,1
STU_00375,M,Public,Bachelor,38,2.06,46.7,100.0,55.5,71.8,7.9,83.8,4,1,73.6,B,1
STU_00376,F,Public,Bachelor,7,2.71,65.2,69.6,54.6,94.6,16.7,60.3,15,3,90.3,A,1
STU_00377,M,Public,Master,46,3.67,72.6,81.8,69.0,47.5,9.2,81.2,11,2,99.3,A,1
STU_00378,F,Private,High School,16,1.49,56.2,55.9,61.6,28.1,25.4,42.0,4,0,61.3,C,1
STU_00379,M,Private,Master,5,1.29,77.5,20.0,45.9,55.3,5.9,52.6,11,0,52.7,D,0
STU_00380,M,Private,Bachelor,5,3.73,92.0,81.5,43.2,61.4,10.4,100.0,9,2,100.0,A,1
STU_00381,F,Private,High School,5,1.0,36.7,20.0,26.8,49.9,1.0,23.4,1,0,38.9,F,0
STU_00382,F,Public,High School,66,1.28,81.6,95.5,64.7,60.2,1.8,43.8,9,0,70.5,B,1
STU_00383,F,Charter,High School,120,1.0,56.6,20.0,30.2,46.7,8.4,26.9,5,0,38.2,F,0
STU_00384,F,Charter,Bachelor,13,2.77,76.5,39.6,75.1,43.1,40.0,45.6,14,7,100.0,A,1
STU_00385,F,Public,High School,10,2.63,59.1,78.3,88.5,100.0,10.9,56.7,1,2,100.0,A,1
STU_00386,M,Public,PhD,7,1.5,85.2,70.4,65.8,37.4,6.2,57.3,2,0,70.7,B,1
STU_00387,M,Charter,Bachelor,52,3.39,62.2,100.0,75.2,97.8,7.0,85.8,6,1,96.0,A,1
STU_00388,F,Charter,PhD,7,1.88,71.7,85.5,60.5,51.9,28.6,61.5,8,0,98.5,A,1
STU_00389,F,Charter,High School,77,3.09,87.8,51.0,72.5,98.2,13.2,88.4,8,1,100.0,A,1
STU_00390,F,Charter,High School,33,2.54,80.7,24.9,64.2,52.1,22.8,66.5,5,1,81.2,A,1
STU_00391,M,Public,High School,68,1.0,54.0,55.2,30.3,61.2,1.0,60.3,2,0,59.8,D,0
STU_00392,M,Private,High School,24,1.03,67.5,27.6,48.9,65.4,13.0,50.4,11,0,60.8,C,1
STU_00393,F,Public,Master,35,2.09,72.0,50.3,77.3,47.6,2.4,30.9,11,1,67.2,C,1
STU_00394,M,Public,High School,28,3.0,88.8,68.1,89.0,83.7,39.2,49.1,15,2,100.0,A,1
STU_00395,F,Private,Bachelor,53,1.19,65.9,79.0,49.1,41.6,1.0,38.4,9,0,59.8,D,0
STU_00396,F,Public,High School,54,3.73,75.1,88.5,84.9,79.3,5.1,83.8,19,1,100.0,A,1
STU_00397,M,Private,Bachelor,26,2.38,69.4,53.9,71.3,36.8,4.7,86.3,4,0,64.4,C,1
STU_00398,F,Public,Master,30,2.75,50.5,48.6,69.3,48.6,5.1,84.3,4,2,74.7,B,1
STU_00399,F,Public,Bachelor,76,1.87,88.7,34.5,62.3,72.1,40.0,40.6,15,0,95.6,A,1
STU_00400,M,Public,Bachelor,79,1.0,90.0,96.0,54.8,50.2,7.3,80.0,4,0,66.2,C,1
STU_00401,F,Public,High School,32,1.0,96.9,42.5,50.2,63.0,13.6,64.2,0,0,68.8,C,1
STU_00402,F,Public,PhD,5,2.12,81.3,71.1,61.3,59.2,1.0,51.9,4,0,60.1,C,1
STU_00403,F,Public,Bachelor,5,1.45,49.0,77.0,68.8,54.7,40.0,41.7,5,1,77.6,B,1
STU_00404,M,Charter,Bachelor,58,2.32,39.2,65.4,48.7,71.9,23.5,48.6,4,1,78.1,B,1
STU_00405,F,Public,Bachelor,5,2.61,81.0,84.2,42.4,32.6,36.0,85.7,13,5,100.0,A,1
STU_00406,M,Public,PhD,7,2.28,61.5,54.9,50.4,59.7,2.3,66.9,10,0,64.4,C,1
STU_00407,M,Public,Bachelor,7,1.2,63.2,74.9,49.3,48.3,1.0,24.3,9,0,48.2,F,0
STU_00408,F,Private,Bachelor,27,2.03,69.5,84.4,61.3,57.6,23.2,41.3,16,0,92.7,A,1
STU_00409,M,Public,Bachelor,25,1.91,77.7,40.2,63.5,80.3,3.8,72.9,6,0,67.9,C,1
STU_00410,M,Private,High School,10,1.25,60.8,49.1,42.7,23.8,1.0,61.3,10,0,44.6,F,0
STU_00411,F,Private,Bachelor,6,2.6,88.5,76.1,97.9,45.7,33.8,82.8,5,1,100.0,A,1
STU_00412,F,Public,Bachelor,43,2.16,60.4,68.9,72.2,63.2,1.5,58.9,12,0,67.5,C,1
STU_00413,F,Public,Bachelor,82,2.64,70.7,66.6,59.7,64.4,1.0,100.0,10,1,86.6,A,1
STU_00414,F,Charter,Bachelor,5,1.77,84.5,73.3,51.7,79.9,2.1,63.7,12,0,72.8,B,1
STU_00415,M,Private,High School,5,1.27,64.1,83.3,51.1,52.8,10.1,42.7,0,0,57.2,D,0
STU_00416,M,Private,Master,30,3.02,100.0,34.9,82.0,93.1,13.6,27.8,8,1,97.6,A,1
STU_00417,M,Public,PhD,48,2.75,62.8,51.0,92.6,62.9,3.4,78.2,2,0,91.9,A,1
STU_00418,F,Public,Master,46,2.64,94.2,35.2,95.2,39.5,8.0,20.0,4,2,65.1,C,1
STU_00419,F,Public,High School,38,2.41,52.3,90.0,77.5,54.8,13.4,76.7,10,0,83.1,A,1
STU_00420,F,Public,Bachelor,65,3.19,69.3,75.0,56.2,78.3,12.3,67.9,11,2,91.5,A,1
STU_00421,F,Public,Master,7,3.35,92.5,68.7,98.0,67.0,18.1,41.8,5,0,100.0,A,1
STU_00422,M,Private,Bachelor,5,1.63,100.0,50.7,53.8,32.9,4.3,40.2,2,0,65.4,C,1
STU_00423,F,Public,Bachelor,28,3.42,88.0,48.1,72.5,84.1,8.7,67.4,10,2,100.0,A,1
STU_00424,M,Private,PhD,51,3.16,91.4,80.1,72.3,87.4,2.7,87.2,23,1,100.0,A,1
STU_00425,F,Private,Bachelor,26,2.7,85.5,96.6,55.2,73.9,27.4,52.2,33,0,100.0,A,1
STU_00426,M,Public,Bachelor,98,2.14,70.2,76.2,60.4,46.9,24.3,94.7,6,3,85.2,A,1
STU_00427,F,Private,High School,47,3.95,38.4,65.9,64.4,60.5,11.1,95.4,21,4,91.8,A,1
STU_00428,M,Public,High School,36,3.55,64.7,54.9,94.6,86.1,24.2,100.0,9,0,99.8,A,1
STU_00429,M,Private,High School,5,3.54,68.2,86.4,52.6,59.3,14.9,100.0,12,1,97.8,A,1
STU_00430,M,Public,PhD,5,2.69,58.6,47.5,94.4,79.5,4.1,100.0,16,1,95.9,A,1
STU_00431,F,Public,Bachelor,46,3.2,50.6,62.5,81.7,34.9,4.5,68.3,2,1,87.2,A,1
STU_00432,F,Private,Bachelor,6,3.35,100.0,54.1,75.9,64.3,3.2,100.0,10,1,100.0,A,1
STU_00433,M,Public,Master,5,2.11,61.9,66.0,49.3,20.9,11.8,100.0,6,0,72.4,B,1
STU_00434,M,Charter,Bachelor,72,2.01,48.6,31.7,92.8,47.6,2.5,65.0,10,2,74.5,B,1
STU_00435,F,Public,Bachelor,66,1.0,100.0,97.8,83.2,67.4,22.8,72.1,5,2,89.1,A,1
STU_00436,M,Public,High School,7,1.81,90.4,40.9,62.5,65.9,21.0,49.7,13,0,69.7,C,1
STU_00437,F,Public,Master,45,2.71,59.0,39.9,50.3,63.3,15.9,72.2,8,1,86.2,A,1
STU_00438,F,Public,High School,5,2.04,58.0,100.0,50.0,51.7,10.1,63.3,7,1,80.4,A,1
STU_00439,M,Public,High School,10,1.43,47.0,38.8,54.6,20.0,28.1,100.0,15,0,65.6,C,1
STU_00440,M,Private,High School,29,3.22,51.4,74.7,57.8,39.5,24.5,54.5,24,1,83.0,A,1
STU_00441,F,Private,High School,43,2.73,61.9,97.4,65.5,69.4,4.3,100.0,16,1,98.2,A,1
STU_00442,M,Charter,High School,5,1.72,81.0,40.6,42.0,76.9,1.2,62.5,9,0,43.4,F,0
STU_00443,M,Charter,Bachelor,11,1.65,96.4,29.8,50.4,57.9,1.0,49.2,6,1,75.2,B,1
STU_00444,F,Public,High School,7,1.46,92.2,40.1,62.0,53.7,5.0,43.3,22,0,66.0,C,1
STU_00445,F,Private,Bachelor,120,2.21,96.4,43.1,56.4,100.0,6.4,35.1,18,1,73.6,B,1
STU_00446,F,Public,High School,33,3.54,76.9,100.0,65.4,68.7,6.6,87.9,5,1,100.0,A,1
STU_00447,F,Private,High School,15,1.95,83.7,71.1,56.0,20.0,39.1,83.0,8,1,98.4,A,1
STU_00448,M,Public,Bachelor,5,1.95,79.6,60.3,47.6,49.6,7.7,83.5,5,0,70.6,B,1
STU_00449,M,Charter,PhD,27,2.35,75.1,70.5,52.7,47.3,1.5,97.5,25,1,86.6,A,1
STU_00450,F,Private,Master,30,1.69,93.1,36.0,100.0,82.0,19.9,81.5,8,2,86.3,A,1
STU_00451,F,Charter,PhD,50,1.77,84.6,59.2,47.2,80.3,4.8,65.9,8,0,66.5,C,1
STU_00452,M,Private,Bachelor,10,1.55,74.8,50.6,62.9,51.3,14.0,52.2,13,0,72.1,B,1
STU_00453,F,Charter,Bachelor,119,1.79,58.2,68.9,41.8,59.5,3.3,54.5,18,0,56.8,D,0
STU_00454,M,Private,Bachelor,17,1.89,96.2,48.0,27.2,67.9,1.0,59.3,6,2,76.2,B,1
STU_00455,F,Public,Bachelor,10,1.0,46.1,36.9,37.9,63.9,40.0,63.7,8,0,73.2,B,1
STU_00456,M,Public,High School,12,2.35,48.7,33.0,62.4,64.2,20.9,84.6,11,2,85.4,A,1
STU_00457,M,Public,Bachelor,21,3.84,39.5,100.0,63.7,83.1,7.0,94.2,6,1,98.0,A,1
STU_00458,M,Public,High School,82,2.84,74.9,75.4,38.0,69.6,22.7,34.7,5,3,80.5,A,1
STU_00459,M,Public,Bachelor,39,1.99,79.8,43.3,52.3,49.5,18.4,56.6,1,0,73.1,B,1
STU_00460,M,Public,Bachelor,25,2.53,52.7,55.7,66.1,77.7,19.6,51.5,13,1,90.7,A,1
STU_00461,F,Public,High School,5,1.63,71.1,38.8,69.8,60.4,1.0,58.1,7,1,73.4,B,1
STU_00462,F,Charter,High School,5,1.0,88.8,90.6,49.9,30.9,1.0,65.3,6,0,66.2,C,1
STU_00463,F,Charter,High School,20,2.75,87.1,68.6,52.7,78.7,9.4,49.1,8,1,86.1,A,1
STU_00464,F,Public,PhD,39,2.35,64.4,49.8,84.1,58.4,14.2,68.4,13,1,91.9,A,1
STU_00465,M,Public,High School,41,1.0,83.6,72.9,85.6,66.9,3.3,52.5,6,1,70.1,B,1
STU_00466,M,Public,High School,7,2.79,94.8,20.0,72.2,74.1,7.5,75.6,7,0,84.2,A,1
STU_00467,F,Public,Master,5,3.61,99.0,74.8,100.0,74.3,10.8,70.1,6,2,99.3,A,1
STU_00468,M,Private,Bachelor,14,2.64,87.7,46.9,79.1,25.4,37.6,37.9,6,1,96.2,A,1
STU_00469,F,Public,High School,75,2.13,46.3,49.6,96.4,27.5,29.9,20.0,3,2,80.5,A,1
STU_00470,M,Public,High School,23,3.26,100.0,80.4,74.4,100.0,35.9,59.1,12,1,100.0,A,1
STU_00471,F,Charter,High School,11,3.42,83.2,51.5,89.2,73.3,7.1,71.7,8,1,97.5,A,1
STU_00472,M,Private,High School,11,1.0,60.7,58.7,75.7,58.2,1.0,51.3,0,0,54.6,D,0
STU_00473,F,Public,High School,5,1.64,89.2,36.1,58.3,61.6,40.0,81.0,12,1,90.7,A,1
STU_00474,F,Private,Bachelor,19,1.68,67.3,28.6,70.7,96.0,1.0,80.0,19,3,72.8,B,1
STU_00475,F,Public,Master,47,2.85,30.0,53.4,69.9,75.2,35.0,29.2,12,2,97.1,A,1
STU_00476,M,Public,Bachelor,103,1.02,89.3,64.8,39.9,51.4,3.9,38.9,6,0,58.2,D,0
STU_00477,F,Public,Bachelor,20,1.72,61.9,69.3,32.9,73.9,8.0,77.5,4,1,67.4,C,1
STU_00478,F,Public,High School,5,2.79,73.0,60.1,89.6,66.2,1.9,93.7,7,1,87.4,A,1
STU_00479,F,Public,High School,34,1.1,69.5,51.9,80.4,20.0,26.1,93.4,11,2,76.2,B,1
STU_00480,F,Public,Master,42,3.09,71.9,100.0,67.5,50.6,3.7,67.8,11,0,100.0,A,1
STU_00481,F,Private,High School,5,1.1,72.7,71.6,37.5,75.5,21.4,20.0,0,1,72.4,B,1
STU_00482,M,Private,Master,56,3.93,96.4,66.3,87.9,78.4,6.9,47.2,9,4,100.0,A,1
